RevId,firstname,helpfulVotes,totalVotes,RevText,rating,RevTitle,Unix.RevTime,month,year,Category,gender,genderprobability,female,male,helpfulnessT,reviewwords,titlewords
A3IX31GHV8ECL7,alessa,0,1,I would recommend this but I haven't used yet so I hope that when I do use it will work as great as the reviews I read,5,Haven't used yet but reviews were great,1392854400,2,2014,Beauty,female,1,1,0,0,27,7
A3FQTOSEXONV3P,linda,0,3,"This shampoo is marketed to give nutrients to your hair but in reality it's damaging your hair. This shampoo has Sodium Laureth Sulfate ingredient which is known to be cancer causing while it may you bald one day. You want healthy hair, avoid shampoos with this ingredient Sodium Lauryl Sulfate/Sodium Laureth Sulfate.",1,Harmful Ingredient,1392595200,2,2014,Beauty,female,1,1,0,0,52,2
A18QSWSKHEFFE8,deborah,0,1,They were exactly what I wanted everybody loved them and those that didnt have them wished they had!!! They were great quality and took two adults comfortably we had a lot of fun!!!,5,fantastic!!!,1392595200,2,2014,Beauty,female,0.99,1,0,0,33,1
A31AIC2J9TA6X1,mindy,0,2,Husband and son use this husband started even before the FDA approved it we used to crush pills mix w/liquid,5,Both boy,1392854400,2,2014,Beauty,female,1,1,0,0,20,2
A1DD703DND7FQQ,kitty,0,1,"Its like acid, it burned my face badly. Beware of this peel off mask, all it'll do is burn you.",1,burned,1392422400,2,2014,Beauty,female,0.99,1,0,0,20,1
A8DKSMYMXMEVH,karen,1,7,"Actually, I should have gotten a bright color because they are too hard to spot when your luggage is on the turntable.",2,Got these because airline rippped mine off,1390867200,1,2014,Beauty,female,1,1,0,0.142857143,22,7
AGXWB22NA1TUP,eileen,1,6,"I love the Elta MD products with sunscreen and so turned to them for a nighttime moisturizer.  This &#34;intense moisturizer&#34; has two ingredients - petrolatum and paraffin.  Petrolatum is another name for Petroleum jelly, which is what you can buy for $1.  Save your money and shame on you, Elta MD, to put your formerly good name on this product.  I feel hoodwinked but hope this review keeps you from the same.",1,Buyer beware,1390003200,1,2014,Beauty,female,1,1,0,0.166666667,72,2
A2BKDI1C5MMBAU,cathy,1,5,I bought this as a gift for someone and planned on keeping one for myself.  I only received 1 and it says it comes in a pack of 3.  So I gave that one away.  So not sure if it works or not.,3,Only received one,1388620800,1,2014,Beauty,female,1,1,0,0.2,43,3
A1N9NEBD86YL7W,shirley,1,5,"I used this skin for 4 days and thought I had a pimple on the bridge of my nose.  I made the mistake of squeezing it, not a pimple; a blister of some sort and large portion of skin just sloughed right off. It bled and oozed and it's horrible and scary.  I have two more on my forehead.  Do not use this unless your skin is tough as leather.  I will be going back to my old Oil of Olay and welcoming all wrinkles with open arms.",1,burnt a hole in my nose!!,1392854400,2,2014,Beauty,female,1,1,0,0.2,88,6
A2TZ2EMWFUY0QY,sara,1,5,"I was having a ton of trouble with my cuticles, so I bought this and some gloves to wear while I slept to help repair my hands. Oy, the smell of this stuff repelled my dog and my husband. My husband can't smell the garbage with rotten food when he is standing over it. I can smell it when I am across the house with all the windows open - so you can imagine how overpowering this stuff was.But I thought I would give it a try and see if using the gloves made it better - or if perhaps the smell would dissipate. By morning my hands smelled like a combination of pine needles and goat farts.Never used it again. Would not recommend it to anyone. Well, I guess if you were trying to repel animals (other than pine sniffing flatulent goats) you might want it. Sorry Badger, I have no idea if your product does what it says it does. For me, it's a WMD.",1,Smell is overwhelming... makes it unusable,1392940800,2,2014,Beauty,female,0.99,1,0,0.2,167,6
A2V3OPUKKW3HRL,nancy,3,13,This product should only be used by professionals. It burns your skin terribly. I firmly believe some of these positive reviews are from the company itself. I followed the directions exactly! The burn was horrible. Yes my face peeled.Iit took 6 days of looking like a snake only to have the same complexion as before hand.,1,Do not buy this product!,1388707200,1,2014,Beauty,female,1,1,0,0.230769231,56,5
A33JCPET6BM0E8,diane,1,4,Does not work at all. It sticks to your private hair and does not come off properly! Do not buy it.,1,hate it,1389139200,1,2014,Beauty,female,0.99,1,0,0.25,21,2
A231AQTHSIBLOM,amy,1,4,Works okay-- a little pricey for something that smells like this. Can't use the rest of it as it smells like an ancient persons perfume.,2,Smells awful,1388966400,1,2014,Beauty,female,0.99,1,0,0.25,25,2
A20U6VK8RTVZCZ,sue,1,4,"I dun know how you can use this cr&egrave;me. It's texture is more like a mud paste (but white in color), thick and sticky, so hard to spread! I do not recommend this at all.",1,Terrible paste like,1392163200,2,2014,Beauty,female,1,1,0,0.25,35,3
AD77LOP6G9N04,patricia,1,3,"having kinky curly hair, it tends to dry out quickly. I had high hopes, pictured that my hair would stay EXTREMELY soft.... my hopes were shattered. not worth purchasing.",1,"kinky hair people, reconsider lol",1388534400,1,2014,Beauty,female,1,1,0,0.333333333,29,5
A1DR7WWWDN3FAB,alexandra,1,3,Used the shampoo and conditioner daily for over 6 weeks. It did not do anything for my hair and it is too expensive to continue using.,1,Doesn't do anything,1390262400,1,2014,Beauty,female,1,1,0,0.333333333,26,3
AQJL058KMF7NN,amber,1,3,purchased & haven't noticed very much of a difference beside people commenting i smell nice (this is an unscented blend) - most of the reviews on here are from the rewards program over a love potion perfumerie!the only reason i'm giving them 2 stars instead of 1 is because they do offer stellar customer service & plenty of yummy perfume samples with your purchase!i'd probably purchase perfume from them but am not sold on whether pheros really work in general (purchased several from different vendors),2,placebo?,1390780800,1,2014,Beauty,female,1,1,0,0.333333333,85,1
APWVFYD4HUQ3K,jasmine,1,3,If it were up to me I would give this zero stars only to warn people not to buy it. Not good at all and would strongly consider another brand such as Gina hair care.,1,Yuck!,1389398400,1,2014,Beauty,female,0.99,1,0,0.333333333,35,1
A3H2HHSM0PRHUP,rachel,1,3,"I bought this product for my husband because another reviewer said it was good for his beard, as good as the more expensive beard salve.  I guess I was envisioning a tame, smoother beard, but it's still ridiculously fluffy, only now it's also shiny!! Yuck. But, the salve is still good for cracked hands, just not for beards.",3,mediocre results,1390262400,1,2014,Beauty,female,1,1,0,0.333333333,58,2
A1EALVINWQJM6R,angelica,1,3,"My son was getting a cold so i ran to the store and bought this syrup hoping to shorted his cold. This syrup might work but i couldn't get my son to take it. He spit it out everywhere, so i tasted it myself, omg this is vomit in a bottle i almost lost my stomach after tasting it! It tastes exactly like vomit! Please don't make my mistake and try a different brand. Nothing could taste as bad as this one.",2,Can't stomach it.,1390953600,1,2014,Beauty,female,1,1,0,0.333333333,82,3
A1B5TDJQESYTSU,jodi,1,3,"Do you bleach your hair and wonder why it doesnt grow?  You are processing it too much and I learned it the hard way too. Then I got sick and had to do my hair at home..can't get out.  This is perfect.  After you do it the first time, you next applications you only need to do the roots.  Get a paint brush for the all over color for your roots,. Works better...makes it so easy.  ONLY do the roots!!!.  I honestly only use half a package every month. Only mix half and save the rest if you are on a budget.  Every four months or so do a whole box and paint some off the all over color just not on the roots but some strands from top too bottom because it needs to be refreshed and can get too blond.  Only wash your hair once a week! If you want it fresh during the week just condition or just rinse.  When you color your hair you strip it..so does shampooing too much. Using this product and washing my hair once a week I went from my hair never growing.. Always breaking and dry.. To hair long and healthy. , you arent bleaching your whole head. I have never had more compliments on my hair!! Totally recommend it!!",5,love this!!,1391817600,2,2014,Beauty,female,0.99,1,0,0.333333333,219,2
A576HLS6UCX4R,cynthia,1,3,"This product does not leave a greats residue and absorbs quickly into the skin. My skin does feel more supple. It does remind me of mineral oil but without the scent.  I would recommend this kukui nut oil to every skin type. I wait a few minutes to make sure the oil has absorbed before placing my foundation onto my face. Yes, I put a small amount on my face as the winter weather makes my skin drier than usual. It does not have a negative affect after my makeup has been finished.  I would be very happy if this could be placed into a small spray bottle.",4,Non-Greasy and Absorbs Great,1391817600,2,2014,Beauty,female,1,1,0,0.333333333,108,4
A2UA7NSBHH3TJY,tina,1,3,"I like it~ I will recommand this to my friends. I'm going to  buy a larger size next time, haha.",5,Great!!!,1391558400,2,2014,Beauty,female,1,1,0,0.333333333,20,1
AGE1KBF8MRGEL,emily,1,3,"This product does not work very well, the plates are not completely even so one side touches while the other has a space in between it, therefore it pulls your hair out rather then gliding evenly when using it. I have used this product twice then started looking for another, I recommend not buying a straightener online unless you have a chance to try it first.",1,pulls my hair out,1392336000,2,2014,Beauty,female,1,1,0,0.333333333,66,4
A30F7FGMI0PAMD,jane,1,3,"This product is not good for the following skin types: dry, dull, and sensitive. Your skin will look dehydrated, duller and you will break out. There are a lot of chemicals in this product and I think that may be the root cause of the list above. Parabens and fragrances. Some of the chemicals listed - if you do your homework - increase the chances of skin cancer.",1,Too many parabens and chemicals in this product,1393113600,2,2014,Beauty,female,0.99,1,0,0.333333333,68,8
AWXW7Y88IRK8G,olga,2,5,"I bought this product without looking up the ingredients and i regret my purchase. It contains avobenzone and oxybenzone, chemicals that build up in your body and can cause SKIN CANCER. When buying sunscreen look for zinc oxyde as a main ingredient, it doesn't penetrate your skin and stays on the surface protecting your skin.",1,Has dangerous chemicals in it,1390867200,1,2014,Beauty,female,1,1,0,0.4,55,5
A2KRJJE3UWYDOV,claudia,10,25,"I was considering purchasing this product but it containts palm oil.I dont think killing orangutans by burning them alive in order to get palm oil seeds is a very sustainable and ""cruelty free "" choice.",1,Considering buying it,1392854400,2,2014,Beauty,female,1,1,0,0.4,35,3
A13HEKJ407NJ9V,michelle,3,7,I have only used this a couple of times. I need to use it more to make a fair rating. I have heard good things and bad things about this product. I will update after a couple more times. It arrived in more of a solid. I rub it between my palms and massage it into my scalp.,3,Brahmi Oil,1388620800,1,2014,Beauty,female,1,1,0,0.428571429,58,2
A1DCTA4PT4HFUD,donna,1,2,I paid Fifty some dollars for this mirror and I was ver disappointed.  It has terrible lighting and the only lighted mirror is the magnifying Glass.  i did not like it at all.  It is also extremely small.  Too much money for this product.,1,Make Up Mirror-Bad,1389571200,1,2014,Beauty,female,1,1,0,0.5,44,3
AMNT1BW75KXIJ,donna,1,2,I live in Ma  where lips chape from the cold so i have yet to use i belive by name brand i will be very happy,5,Great product,1389139200,1,2014,Beauty,female,1,1,0,0.5,26,2
A3S11D8JO6SKWZ,sue,1,2,"The scent is reminiscent of orange blossoms.  The cream soaks in quickly and does not leave my hands feeling greasy.  This is my third purchase of this product.  Needless to say, I am very pleased with it.",5,Fragrant and non-greasy,1390176000,1,2014,Beauty,female,1,1,0,0.5,37,3
A3OO9PPIOXIYJZ,lisa,1,2,"This oil is great for conditioning your hair.  You only need a few drops, rub in the palms of your hands and then run through hair.  I leave mine on overnight and then wash out in the morning - my hair feels wonderful!",5,Great conditioner!,1390867200,1,2014,Beauty,female,1,1,0,0.5,43,2
A3G9XYLCSWK8IX,michelle,1,2,I opened it up and the compact was not glued inside properly.  It fell onto the tile floor in the bathroom and into a million powdery pieces.  Not happy,1,broke on the first day,1388620800,1,2014,Beauty,female,1,1,0,0.5,29,5
A19YZMQZJW0CZ9,jenny,2,4,I love love love this stuff! I am convinced that there are no better self tanners out there. At least nothing that looks as natural and smell as good. I used to be so stress because I just couldn't get tanned. Tanning salons and the sun don't work on me so out of desperation I tried this. Best decision ever! I gotta admit the first time I put it on it was a bit uneven and my hands and feet were super orange but the more I did it the better I got and now I've got the system down pat. Just be patience and eventually you'll find a technique that will work for you. I don't use the scrub or the maintainer but my tan comes out very even and stays on for a week. I would use the other products if I wasn't so lazy. I get compliments all the time on my tan and I swear everyone think it's my natural skin color. My natural skin color is as white as a sheet of paper you can literally see my veins. After one application I look like Kourtney Kardashian. This stuff is amazing!  So amazing I buy a huge bottle at a time!,5,I swear by this,1388966400,1,2014,Beauty,female,1,1,0,0.5,206,4
A3ESPDSL2TN2NE,yesenia,1,2,"I decided to buy this because Ouidad is made for people with curly hair. I don't even know where to start.... the smell... it smells like cheap dollar store rose air freshener; to the point where I had to mix it with some other conditioners to mask the smell and use it in the shower to wash it out. It is heavy and WILL weigh your hair down!!! I tried using it because it was so expensive for a small bottle. I even tried using it as a shower &#34;gel&#34; I ended up squeezing it down the drain in anger because it was so horrible. SAVE YOUR MONEY!!!! Not for fine, thin curly hair!!!",1,I DO NOT RECOMMEND!,1390262400,1,2014,Beauty,female,1,1,0,0.5,114,4
ADYK8670SOEDJ,susan,1,2,"This is the worst purchase I have ever bought if you notice last review was 2010, and then 2006 theres a reason this is old product, I received it and the cream has separated oil and cream and it smell like motor oil.  I wonder how they get away with selling old stock, maybe they found it dumpster diving and now selling it on Amazon., I have asked for a return but have not yet received my refund.",1,old product,1389657600,1,2014,Beauty,female,1,1,0,0.5,78,2
AC5RJDP0Q63YE,mandy,1,2,"The concealers are a good variety but are a little darker than shown in the picture. Does a great job & doesn't look too cakey when applied with either sponge or brush. I only wish the amounts were bigger, each color only has about 10-20 uses depending on how much you would use. But price is big factor that will bring me back to buy again.",4,Use it on a regual basis,1390262400,1,2014,Beauty,female,0.99,1,0,0.5,66,6
A1L3E5WUPKHF5L,erika,1,2,I bought this long time ago and I love it.  It came with a bag and other creams.  Is good for the pimples.It works.Thanks for this great product.,5,Great for pimples,1389744000,1,2014,Beauty,female,0.99,1,0,0.5,28,3
A3G4PZKV7KML1E,michelle,1,2,"Arrive fast. I have been a fan of the Auric Blends Perfumes Oils for some time now. They last a very long time, and you don't need to apply a bunch on to smell good for the whole day.",5,Love these oils,1390435200,1,2014,Beauty,female,1,1,0,0.5,39,3
A1CX0EXRMEKW5,carol,1,2,"Since I first discovered that this cured my eczema, I've been using it for every itch and dry skin. It can cure eczema as well as cracked feet or fingers. It also helps heal scratches easily. I used it for my son's rashes when he was a baby, and he still uses it for winter itch. Needless to say, we can't live without it.",5,The best cream/lotion ever,1389398400,1,2014,Beauty,female,0.99,1,0,0.5,64,4
A500G112CDJO8,valerie,1,2,Dried out hair. Didn't do what was promised . Regret purchasing. I Threw out packaging or i would have returned.,1,disappointed,1390867200,1,2014,Beauty,female,1,1,0,0.5,20,1
A3588CJ1DRNYVK,betina,1,2,"I was attracted to this like a bee to honey.  It's awfully pretty to look at and the reviews were raving.  But does it deliver?Yes, it does deliver.  But so does my lipstick - and it matches.Personally, I see no sense in buying another product I don't need when I can use something I already have.But if you're into buying extra stuff, this product is quite nice.  The red color itself is a blue red (a color that really doesn't work for me).",2,LIKE A BEE TO HONEY,1390435200,1,2014,Beauty,female,1,1,0,0.5,83,5
A26E00RV9UD8JW,jacqueline,1,2,What a great product this is my third time ordering!!!!!!!!! I truly  this product to anyone that doesn't want wrinckles,5,c serum,1388707200,1,2014,Beauty,female,1,1,0,0.5,20,2
AUPSR4V3EZVDL,teresa,1,2,"Excellent aroma, not sure about longetivity or maybe my nose gets used to it by end of the day. Either way it's affordable enough to splash on some more.",5,"Nice scent, nicer price",1389657600,1,2014,Beauty,female,1,1,0,0.5,29,4
A1Q0HK2EVKUP8N,madeline,1,2,"Clearly this is not magic, but I do believe that using it made my hair grow faster. I noticed a good amount of growth while using it, as well as a drastic decline when I stopped. Definitely worth it and I've recommended it to a lot of people I know whom all have had similar results",5,Great Item,1390089600,1,2014,Beauty,female,1,1,0,0.5,56,2
A2UF85JJR841RH,lyn,1,2,"I purchased this about 6wks ago, along with the microdermabrasion crystals. I researched a lot prior to first use and have used it weekly since. I started with 3 mins and worked up to 6. I also used a washcloth with the baking soda/water solution to keep everything out of my eyes when neutralizing the acid. In approx 3 days I begin to lightly peel/flake and that's when I use the microdermabrasion crystals. Personally, I think they work better than the acid peel BUT together I've noticed a great difference. I also use raw coconut oil on my face before bed nightly. That helps smooth and hydrate. I give this 4 stars mostly because it took over 2 weeks to receive my item.",4,Great BUT....,1390780800,1,2014,Beauty,female,0.99,1,0,0.5,123,2
A1AVR6SHW3976E,heather,1,2,I Love this. It gave me a healthier option to bleaching my hair. I was trying to go platinum and this saved my butt. Lol. I used this with Wella toner and it came out perfectly.,5,Healthy. Love it.,1389052800,1,2014,Beauty,female,1,1,0,0.5,36,3
ATXZLWRS5JPD3,sara,1,2,"I have Seborrhea which causes massive dandruff like build up on my scalp and dry flaky patches on my face. i tried all kinds of medicated dandruff shampoos and none of them would touch it some of them made it worse, plus the fact that it would strip the dye from my hair. jojoba shampoo as recommened to me by my mother to solve this problem, and after just the first shampoo almost all of my flakes were gone! I also washed my face with it and my face is smooth and the patches are gone. if you think you may have this problem i highly recommend you buy this and give it a try, also it's organic and not tested on animals which i absolutley love!",5,Highly recommend!!!,1391126400,1,2014,Beauty,female,0.99,1,0,0.5,127,2
A2FU5KDPERUUW0,jana,1,2,"Yesterday I narrowly escaped one of the dreaded mall salespeople. And yes, the experience was just as bad as everyone else here.She didn't harass me but definitely gave the high pressured sales pitch, and the discounted price (two products for $199 vs or). I don't know where they find these people or if they somehow brainwash them but she was good.Fast forward to this product.After my mall experience, I googled the product and was ecstatic to find it so much cheaper here. Well, when something looks too good to be true it usually is, and this case is no exception.I was excited to try this and the eye cream - the two products I tried in the store.Definitely not the same. The box itself was shrunk wrapped but anyone can do that. The smell was different. And most importantly, it did not deliver the same results. Within minutes of using the product in the store I noticed a difference. And since they only did one eye, and the effects lasted overnight, I was able to compare. The eye treated with this product did not show any change. Normally eye treatments take a while. But, in the case of the serum and cream at the store, my results were noticeable within minutes.Now, of course, I'm not sure what to do. This product is clearly fake but the salespeople at the mall are also scam artists. What's a middle aged woman to do?",1,Not the real product,1389830400,1,2014,Beauty,female,0.99,1,0,0.5,241,4
A2CLVNP0687FGA,angela,1,2,this has cleared a problem which I have had for a very long time. it eased the problem from the momnt it was applied,5,great product,1388707200,1,2014,Beauty,female,1,1,0,0.5,24,2
A2429BS6CLYDJR,teresa,1,2,"Love everything about this, the scent is fabulous, works great I order a fresh bottle every time we go to the Bahamas, I use on my legs when they are dry after tanning as well.  Note, I am an olive skinned Italian, there is no sunscreen in this product.",5,LOVE LOVE LOVE!!,1388880000,1,2014,Beauty,female,1,1,0,0.5,49,3
A31ZCDYFBC1LZ9,kimberly,1,2,Haven't seen hair growth yet but its also been a month. I enjoy this product and it makes my hair feel great.,5,Great product,1390780800,1,2014,Beauty,female,1,1,0,0.5,22,2
A3K8QHWJ5JLAXE,savannah,2,4,they don't even work! the adhesive isn't strong its very weak....the product stiffens as instructed but part of the sticky stuff remains on my face after I peel it off in 10/15 minutes! Not very happy with this purchase.,1,Product doesnt work!,1389571200,1,2014,Beauty,female,1,1,0,0.5,39,3
A1HK3U6NG3TNN6,emma,1,2,This is not the greatest Copper Peptide to use. There are better products in the market. it did not make any change to my skin.,1,I would not recommned!,1388793600,1,2014,Beauty,female,1,1,0,0.5,25,4
A1QFWEKUJQNGU2,wendy,1,2,"I swear, it takes 10 years off your hands and isnt greasy. A little goes a long way, too. The end.",5,This stuff really works,1390435200,1,2014,Beauty,female,0.99,1,0,0.5,21,4
A5USHQKR3M37Q,pamela,1,2,"I have been using this lotion for many years.  I love how it feels and how long it lasts on my skin,",5,My favorite,1391126400,1,2014,Beauty,female,1,1,0,0.5,22,2
A2N2D5CQVHHT0U,kristina,1,2,"I would highly recommend this product to anyone who has acne & uneven skin tone. At first I was afraid to use it because the burn did not sound fun. However, it really wasn't that bad & I have sensitive skin. It was so easy to use and the next morning my face was still oil free and extremely smooth. It literally shrunk my acne overnight. It shipped and arrived fairly fast as well. Love this stuff!",5,Amazing!,1389744000,1,2014,Beauty,female,1,1,0,0.5,77,1
A140YXUD00MOM7,tara,1,2,ive been a long time revlon user and i love this color however the item was purchased thru a third party from Amazon....looks like it's been sittting in their stock for a long long time and they're trying to get rid of their inventory by selling it cheaper than what you'd pay at the drugstore...the foundation is soooo thick in the bottle that it refuses to come out.........i have to take a brush and poke it in order to get enough to use....great item but not from a third party...,2,great but,1389052800,1,2014,Beauty,female,0.99,1,0,0.5,90,2
A1MFP5ZOU80EBO,linda,1,2,After a week the leather started to pull away from its metal binding. The tools were from Germany but I'll bet the case was from China.,2,Leather case,1389571200,1,2014,Beauty,female,1,1,0,0.5,26,2
AK82G0WMRD13P,merilyn,1,2,"For those with oily/ sensitive skin I have a pretty good regimen!!1. Steam face with a hot washcloth a few times2. Use african black soap on face + neck (a few times a week)3. Squeeze half a pump of Free and Clear, lather nicely all over face for 30 seconds then rinse4. Squeeze another half a pump of Free and Clear and lather, this time rinse with ice cold water to close those pesky large pores5. Use an oil minimizing toner such as Olay on face + neck6. Use 100% lemon extract all over your face to minimize pores, brighten skin and get rid of unsightly scars nightly (Stings like crazy on sensitive skin, but your skin will glow when you wake up the next morning)7. Use a NATURAL face lotion such as North American Hemp Co to balance your skin's pH and moisturizeThis has got my skin looking amazing and I hope it can help someone else too!",5,Perfect~,1389052800,1,2014,Beauty,female,1,1,0,0.5,159,1
ADG4ZQ5B4THNY,sandra,1,2,My sister had problem with bad skin. This was the first and only product that actually helped! Thnak you Acne.org,5,it works!,1388966400,1,2014,Beauty,female,1,1,0,0.5,20,2
A15WL99D6J3AIF,melissa,1,2,To runny. Using red light therapy works best using nothing on your skin. Moisturize with vitamin c after!  Don't waist money!,2,"Wouldn't buy again! To runny, no visible results!",1390694400,1,2014,Beauty,female,1,1,0,0.5,21,8
A1GFSF4H9S6ER0,denise,1,2,My Husband works outdoors and in the winter he wears a knit hat due to extreme cold Weather. Under these conditions he gets Dry Itchy Scalp. He has tried many Conditioners that cause Flaking and BB Oil Moisturizer is the only Product he has found that works for him. Thank-you,5,Dry Itchy Scalp,1389484800,1,2014,Beauty,female,1,1,0,0.5,50,3
ARSDP9TXB20PK,kate,1,2,"This toner left my skin feeling very tight and dry. I purchased it because it was all-natural & alcohol-free but it wasn't a good match for my skin.  I'm 34 with fair, combination skin that leans towards dryness. I really wanted to like this.",1,Too drying,1388880000,1,2014,Beauty,female,0.99,1,0,0.5,44,2
A17BDSCI237DG1,tara,1,2,"Its not sticky, or filmy, its also not effective. Did absolutely nothing when putting it on. Tried it for a few weeks. Nada.",1,Does not lift,1390348800,1,2014,Beauty,female,0.99,1,0,0.5,23,3
A1J49CGED5NECU,dawn,2,4,"I bought this at Costco, in hopes it would be the magic cure for my acne.Before using this I was using Acne.org products, (pretty much their whole line). They worked okay, they really dried out my skin and would ball up if I tried to use sunscreen or other serums with it. Also, the treatment bleached my clothes and bathroom rugs..... I saw some improvement in my acne, but it took a lot of time to do the whole routine and the bleaching of my clothes sucked.So I tried adding this to the routine, it is not compatible. I got the balling up of the products. So after over a year on the acne.org stuff I said to hell with it and stopped using it. I started using the Bio-oil as a moisterzier along with ROC daily moisterizer.It would not absorb into my skin at all. I would say I have normal/combo oil levels in my skin. Maybe the acne.org stuff dried out my skin so much that it started producing more oils than normal?Anyway, I used 1 pump of the ROC moisterizer which is about a 1/3 teaspoon, (pretty small amount) and 2 drops of this stuff. My face was so greasy. I would go through about 3-4 of those rice paper blotting sheets. Then I started breaking out. I hoped if I stuck it out like the other reviews said, my face would clear up and I would have radiantly clear skin.....After a month straight of constant break outs. I am throwing in the towel. I'm not sure how it could help my skin if all it does is sit on top of it.This might work for you if you have verrrryyyy dry skin.",1,Tried It Acne For 2 Months and Finally Giving Up,1390348800,1,2014,Beauty,female,1,1,0,0.5,286,10
A34AFI8301W530,julie,1,2,"Terrible product.  Not waterproof at all.  Get wet wearing this, and you'll have raccoon eyes.  I will never use this again.",1,Not waterproof,1389571200,1,2014,Beauty,female,1,1,0,0.5,21,2
A2DUMISI7SSLMM,teresa,1,2,I purchased this for my mother-in-law for Christmas.  She loves it and wears it all year long!  &#34;Wink&#34; the pink colored scent is her favorite.  I have tried all the different colors and this is her favorite,5,always a hit,1389830400,1,2014,Beauty,female,1,1,0,0.5,37,3
A3NGBU7ZUC9MWV,arlene,1,2,great product....I love the feeling ....when I put it  in my hair.. I believe  it will work....only tried in  a few days...great so far.. did not regret buying it .,5,great  product..,1390521600,1,2014,Beauty,female,1,1,0,0.5,30,2
A18MH0K46Z7GGY,emily,1,2,"After reading the positive reviews, I decide to try this.  When it first arrived, I unscrewed the lid and smelled it.  It was awful!  Smelled like mostly alcohol.  However, when you spray it on yourself, it transforms into a wonderful, cotton candy fragrance!  It's a light scent and doesn't last long, but I feel happy, light and fresh whenever I wear it.  I ordered two more bottles.",5,Don't Be Fooled,1389398400,1,2014,Beauty,female,1,1,0,0.5,67,3
A3KX7KZI313WHY,stephanie,1,2,I can only use the 2 smallest for all my nails and I have to shave some down to fit. I do have unusually small hands. But this should fit any regular sized women.,3,Not for small fingers,1389225600,1,2014,Beauty,female,1,1,0,0.5,34,4
A24CCT26LGMO8Z,justine,1,2,"Elta MD was recommended to me by my friend when she was pregnant. Her dermatologist recommended it to her. I had stopped using sunscreen on my face because i have very sensitive skin and would breakout or my eyes would just water and burn like crazy. This is so gentle and effective. Even worked on my mom who is very pale and always burns. First summer she actually got home from the beach with no sunburn anywhere. also last long, worth the price",5,Best Stuff on Earth,1389830400,1,2014,Beauty,female,0.99,1,0,0.5,83,4
A30BGWNHKQAXN4,jessica,1,2,"My hair was originally chocolate brown and I dyed it black a while back, now my hair ends right below my collar bone and is between thick and thin. I had dyed it black in June and it's now January and I wanted a new color. I had heard of Color Oops and was really excited but also nervous. I did my research on how it worked and what it did to black hair, it was supposed to turn it like a brassy color and COMPLETELY remove the hair dye. I spent the money on the extra strength thinking it would work better...but no, it barely worked at all. I followed every single instruction to the T and even read  the ENTIRE little booklet with the warnings, tips, and general information. I was in the shower for 45 minutes (I timed it) rinsing and shampooing and my hair is now half black and half very very dark brown that it barely looks different! This was a huuuuuuge waste of money and  time, not to mention the horrid stench the stuff gave off...now my hair smells like rotten eggs.",1,Absolutely TERRIBLE,1389830400,1,2014,Beauty,female,1,1,0,0.5,188,2
A1BPI6Z9CKE4S,lauren,2,4,"This is by far the best moisturizer I've ever used.I usually have very oily skin and have struggled to find the middle ground product that won't dry my skin out or leave it feeling waxy. This product is perfect! I've been using it for a month and haven't had any issues with dry skin or breakouts.Haven't noticed anything huge with the pore minimizing aspect of the product, but I wasn't necessarily interested in the product for that sole reason.Regardless, 5/5.",5,Awesome.,1390608000,1,2014,Beauty,female,1,1,0,0.5,80,1
A1L81QXVIFR5VJ,patricia,1,2,This is not like the product I have used before.I do not like the fragrance free.I would not reorder,2,review of fragrance free,1388620800,1,2014,Beauty,female,1,1,0,0.5,19,4
A113OP9GM4MGLA,nathalia,1,2,"This product is great! The only problem is that it doesn't smell so great but other than that it's really good, makes my hair silky and smooth for a great price.",4,Great product,1388880000,1,2014,Beauty,female,1,1,0,0.5,31,2
A331LWDLH523OC,serena,1,2,it was not what i expected it did nothing for me as it said. overall never buy it again.! dont buy,1,doesn't work,1390003200,1,2014,Beauty,female,0.99,1,0,0.5,21,2
A7I45GTSX4JPO,donna,1,2,I have been using this for years now. I have the prettiest white/gray hair that everyone comments on. No more color for me.,5,Beautiful hair,1388793600,1,2014,Beauty,female,1,1,0,0.5,23,2
A3ISMZG7ZFNHDZ,meghan,1,2,"I have very long, dark hair, and have been contemplating going blonde (just for fun). This REALLY works, and doesn't screw your hair up. Tip: the roots tend to be WAY blonder than the rest of the hair, so I would do a full application WITHOUT letting it sit on the roots for extra time.",5,"Yep, IT works",1389744000,1,2014,Beauty,female,1,1,0,0.5,55,3
A3FVIZD8K5UUX5,melissa,1,2,"I have had a battle with acne for many years on and off. In my early 20's I was put on Accutane by my dermatologist and it is extremely drying to the skin. Severely. Literally sheets of skin pull away, just awful. My dermatologist suggested this product to me. I used it at that time and it helped immensely. The acne cleared but I continued using this moisturizer because it does such a fantastic job. At the time I wasn't concerned with anti-aging but now in my mid-30's I'm starting to think about these things and this is just an added bonus. I have recommended it to others and they've had positive results as well. Great product and with subscribe and save it's a no brainer!",5,Fantastic product!,1389484800,1,2014,Beauty,female,1,1,0,0.5,126,2
A5P82T32MJTQJ,shirley,1,2,I have used this many years...but as of late it was not available in my area.  Thank goodness I found it here.,5,My favorite color,1389398400,1,2014,Beauty,female,1,1,0,0.5,22,3
